,Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
426,"A T E N Ç Ã O !

Os IDOSOS com mais de 65 anos, que não votam mais, independente de quanto tempo não vote, seja 1 ou 10 anos, TEM QUE FAZER A BIOMETRIA NO T.R.E., pois quem não fizer vai ter o Título Eleitoral cancelado e consequentemente o CPF também. Com isso, quem recebe aposentadoria ou pensão ou algum benéfico, pode ser bloqueado.",Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-idosos-que-nao-fizerem-biometria-na-justica-eleitoral-vao-perder-aposentadoria/,Falso,2019-11-25 08:00:00,nan,"['Biometria', 'Título de eleitor', 'Eleição', 'Idoso', 'Aposentadoria', 'Votação', 'Benefício', 'Cadastro de Pessoas Físicas', 'Ano']"
427,Vídeo que circula nas redes sociais dizendo haver um censor do TSE (Tribunal Superior Eleitoral) durante a gravação de um programa da Jovem Pan,Folha - UOL,https://www1.folha.uol.com.br/poder/2022/10/e-falso-que-tse-enviou-censor-para-fiscalizar-programa-da-jovem-pan.shtml,Falso,2022-10-20 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQyDLgGtgZdLTelhxIKkmlldakiIQ0s-zJoPZP4mPbRmYJvgyDo,"['Censura', 'Tribunal Superior Eleitoral', 'Jovem Pan', 'Eleição', 'Tribunal', 'Gravação', 'Vídeo']"
428,O presidente Bolsonaro disse que confiscará aposentadorias se for eleito,AFP Checamos,https://checamos.afp.com/doc.afp.com.32L76VD,Falso,2022-10-11 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSyAK6vqakxL69tMlzZfkRMSjM-LUs0OI-BnCFN0azy0iz9tB0F,"['Jair Bolsonaro', 'Presidente', 'Aposentadoria', 'Eleição']"
429,Lula confessou que não ganhou a eleição,Aos Fatos,https://www.aosfatos.org/noticias/falso-lula-admitiu-derrota/,Falso,2023-01-03 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-CVAwg7NTC5WqgkAPWVv9dAobIEvTcKS0cO4ilEq0ozr_ncHX,"['Luiz Inácio Lula da Silva', 'Eleição']"
430,"Publicação no TikTok que reproduzia trecho de live do deputado federal Coronel Tadeu (PL-SP) junto com o empresário argentino Fernando Cerimedo em que eles afirmavam existir seções eleitorais com 1,5 mil eleitores, o que seria indicativo de fraude eleitoral. No vídeo, eles alegam que, como o tempo médio de votação de um eleitor no primeiro turno era de um minuto e as seções eleitorais ficam abertas por 540 minutos (9 horas, das 8h às 17h), não seria possível haver seções eleitorais que tivessem mais de 540 eleitores. “Se uma pessoa leva um minuto para votar, só pode no máximo 540”. “Você tem 9h de votação, 540 min. Se ele encontrou 1.500 votos em uma urna que só podia ter 540 significa que cada pessoa votou em 20 segundos”. “É sinal de que votos foram inseridos na urna”, concluem.",Folha - UOL,https://www1.folha.uol.com.br/poder/2022/11/e-falso-que-existam-urnas-com-15-mil-eleitores-ao-contrario-do-que-alega-deputado.shtml,Falso,2022-11-22 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSp21LRkXWJyGKik8wmpQWhZD2T9e7GXYIHXKTCAlYorY5cKntZ,"['Eleitor', 'Eleição', 'Deputado', 'Votação', 'Deputado Federal do Brasil']"
431,"Urna de uma seção eleitoral em Cordeiro, na Região Serrana do Rio já tinha 139 votos registrados para Lula",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/09/28/e-falso-que-urnas-em-cidade-do-rj-ja-tinham-votos-registrados-para-lula.htm,Falso,2022-09-28 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTs-Lo6a9nWsIZ4Khpjy_vUfx0864hsjh1KQUvrMAUlDVLhB2qR,"['Urna eleitoral', 'Luiz Inácio Lula da Silva', 'Votação', 'Eleição', 'Rio de Janeiro', 'Microrregión Serrana']"
432,Tite fala em entrevista à Globo: ‘Eleitores de Bolsonaro são alienados’,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-tite-afirmou-que-eleitores-de-bolsonaro-sao-alienados/,Falso,2019-07-10 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQYgW2KVHPE6UllmyfX9Avgmx7OKVezz3ePtNdVAKSwZSJzeg0E,"['Tite', 'Jair Bolsonaro', 'Eleição', 'Grupo Globo', 'Entrevista']"
433,Eleitores de Lula estão promovendo ilegalidades para aterrorizar o Brasil,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/video-reune-informacoes-incorretas-para-enganar-sobre-comemoracoes-da-vitoria-de-lula/,Falso,2022-11-08 08:00:00,nan,"['Luiz Inácio Lula da Silva', 'Eleição', 'Brasil', 'Pará']"
434,Eleitor sem pendências com a Justiça Eleitoral é impedido de votar em 2022,Aos Fatos,https://www.aosfatos.org/noticias/certidao-nao-prova-que-eleitor-do-ma-teve-titulo-cancelado/,Falso,2022-04-19 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQNUXgBU0-AFUrSO0Q9C-29-GPv84kWvJZv3JfJDxhQvnNjM3m-,"['Eleitor', 'Eleição', 'Votação', 'Tribunal Superior Eleitoral', '2022']"
435,Marca d'água em cédulas prova fraude de democratas contra Trump em eleição dos EUA,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-marcas-dagua-nas-cedulas-de-votacao-evidenciaram-fraude-eleitoral-nos-eua/,Falso,2020-11-06 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfew9F0c0a-HwfzI1PIrDCF8xPIZzNjeup4RY52iNDsUlYtnNK,"['Estados Unidos', 'Eleição', 'Donald Trump', 'Partido Democrata', 'Fraude', 'Cédula eleitoral', ""Marca d'água""]"
436,"Foto foi tirada de frente pro palco em Padre Miguel no comício que teve do Lula lá; Celsinho da Vila Vintém saiu do presídio essa semana, um dos piores traficantes que já existiu no planeta. Saiu essa semana e já está no palanque com Lula",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/04/12/celsinho-da-vila-vintem-nao-estava-em-comicio-com-lula-e-paes-e-montagem.htm,Falso,2023-04-12 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQirdmjaaWCnltohq-VkMXoAsflRNz82ar2Em1pMa9SFs-RwnUm,"['Celsinho da Vila Vintém', 'Luiz Inácio Lula da Silva', 'Vila Vintém', 'Eleição', 'Padre Miguel', 'Penitenciária', 'Planeta']"
437,Justiça Eleitoral censura eleitor de Bolsonaro por pintura política,AFP Checamos,https://checamos.afp.com/doc.afp.com.32KD7VX,Parcialmente verdadeiro,2022-09-29 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAIyswwNhOGaQSWVINFIk8pAAAaBai_WUIYCHZ_WbneIWFSMf0,"['Eleição', 'Pintura', 'Jair Bolsonaro', 'Tribunal Superior Eleitoral', 'Eleitor', 'Político']"
438,Bolsonaro oferecendo capim a eleitores. Falta de respeito com o povo nordestino,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/video-em-que-bolsonaro-oferece-capim-a-eleitores-de-lula-e-de-2018-e-nao-ha-mencao-a-nordestinos/,Falso,2022-10-06 07:00:00,nan,"['Jair Bolsonaro', 'Eleição', 'O Povo']"
439,Justiça Eleitoral proibiu relacionar Lula a Maduro,AFP Checamos,https://checamos.afp.com/doc.afp.com.33J87YK,Falso,2023-06-12 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcROJmS0hxZdBpxeQMpdmVa1qRaDo9ySiFNuOkbrdO_JWquukAs2,"['Luiz Inácio Lula da Silva', 'Nicolás Maduro', 'Tribunal Superior Eleitoral', 'Eleição']"
440,"""Não é novo, havia 'n' avisos, eu própria, durante a campanha eleitoral para presidenciais, falei várias vezes do assunto [de Odemira]. Havia várias denúncias (...) Não podiam desconhecer.""",Observador,https://observador.pt/factchecks/fact-check-governo-nao-podia-desconhecer-situacao-de-odemira-como-acusa-ana-gomes/,Certo,2021-05-05 07:00:00,nan,"['Odemira', 'Presidente', 'Eleição', 'Campanha eleitoral']"
441,Lula é o mais votado para presidente na história da humanidade,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2019/12/01/lula-mais-votado-confere.htm,Falso,2019-12-01 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ-ljn-mcbHAmGFyJE9-z8cvtPq59BBryJSTf4FYfOghlm6IMzp,"['Luiz Inácio Lula da Silva', 'Presidente', 'Eleição', 'História da humanidade', 'História']"
442,Soma de votos por região mostra Bolsonaro como ganhador das eleições,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/01/soma-porcentagem-votos-regiao-distorce-bolsonaro-lula-vitoria.htm,Insustentável,2022-11-01 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQZWSfrl2vRvdwDlyiMA5stT8dVkQl3ywaYrIZmXP2g91EQoLw-,"['Jair Bolsonaro', 'Eleição', 'Votação']"
443,Um eleitor do Pará votou antecipadamente no segundo turno das eleições.,Aos Fatos,https://www.aosfatos.org/noticias/eleitor-nao-votou-antecipadamente-2-turno-para/,Falso,2022-10-28 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyquMnB2rhpprWrlu2iS9HV1avgmesaiaKgQsZsjuqqN1zFG7i,"['Eleição', 'Eleitor']"
444,"Em ofício, ministro da Defesa dá 72 horas para Alexandre de Moraes explicar fraude eleitoral",Aos Fatos,https://www.aosfatos.org/noticias/stm-e-defesa-nao-provaram-fraude-eleitoral-nem-intimaram-moraes/,Falso,2022-11-04 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQY6mSUpGKHEjixCoLQ77vtXyCKKJq91pGNM5MNOtv2ydAkvJLA,"['Fraude eleitoral', 'Alexandre de Moraes', 'Fraude', 'Eleição', 'Ministro', 'Ministério da Defesa']"
445,Exército anuncia revolução brasileira após as eleições,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/01/exercito-golpe-militar-falso.htm,Falso,2022-11-01 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSNR_oRRCd1udlBS4RsWSBRfngFhq1mufDR-JUZze6NobitiqjO,"['Brasil', 'Eleição', 'Exército']"
446,Presidente eleito do Chile Gabriel Boric encontrado drogado em um parque de Santiago é hostilizado pelos seus próprios eleitores,AFP Checamos,https://checamos.afp.com/doc.afp.com.9WN29Z,Falso,2022-01-20 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRLhC6D3xcVExLGhSygzq3vtiyFl4EVo-xVpouu6XP5du-Qb69b,"['Gabriel Boric', 'Droga', 'Presidente', 'Eleição', 'Chile', 'presidente eleito', 'Santiago']"
447,José Dirceu disse que Bolsonaro não será eleito por causa do TSE,Aos Fatos,https://www.aosfatos.org/noticias/dirceu-nao-disse-bolsonaro-perder-eleicao-oposicao-tse/,Não_É_Bem_Assim,2022-06-08 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTm2POYKLTJ-Oc0Gcqn1xuk-0i4wW6A4A_RZKvZCquBn1LTcYaK,"['José Dirceu', 'Jair Bolsonaro', 'Tribunal Superior Eleitoral', 'Eleição']"
448,Fraude em eleições 2018. Tem 777 eleitores e Haddad teve 9909 votos,AFP Checamos,https://checamos.afp.com/doc.afp.com.32EK7B7,Montagem,2022-07-16 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSGNYU1wWqrBz0LVBNgUdC9vm7ci-PkZe98A-mJ5g5__NCHIghf,"['Fernando Haddad', 'Eleição', 'Votação', '2018', 'Fraude']"
449,Servidor exonerado do TSE alega fraude nas eleições de 2022,AFP Checamos,https://checamos.afp.com/doc.afp.com.32WN8RC,Falso,2022-11-30 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcREb94JyFXjCdBy90WseIGn3xQ8Fc0ajaoCrxJt9djv0NMQCxHW,"['Eleição', 'Tribunal Superior Eleitoral', 'Fraude', 'Eleições presidenciais brasileiras, 2022', 'Servidor', '2022', 'Exoneração']"
450,Conseguiram identificar os nomes e votos de 100% dos eleitores,Aos Fatos,https://www.aosfatos.org/noticias/log-urna-nao-identifica-nome-voto/,Falso,2022-11-17 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTC4FSaTebF6xRfCM_yzbaymIUaLTXfF6E9T3yeLustO1k4J2Y3,"['Votação', 'Eleição']"
451,Essa foto o bolsonarismo não quer que você espalhe porque mostra como estão fracos! O povo acordou! Bolsonaro vai perder a eleição e por isso está descontrolado,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/post-usa-imagens-de-angulos-diferentes-para-depreciar-ato-pro-bolsonaro-de-7-de-setembro/,Falso,2022-09-12 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQz0T0Pn2LfwY4hfr35fmJDaPDH1XEU5FpbENSA5_x1ftQbMwAi,"['Jair Bolsonaro', 'Fotografia', 'Eleição', 'Bolsonarismo', 'O Povo']"
452,Hackers invadiram o TSE e transferiram votos de Bolsonaro para Lula no primeiro turno das Eleições 2022,Aos Fatos,https://www.aosfatos.org/noticias/falso-hackers-russos-tse/,Falso,2022-10-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY2Rb-lDr_HPfW-TcWGyLZ_rCmAlw6YRmU6BZM2Y0DAoBZ3ZF8,"['Tribunal Superior Eleitoral', 'Eleição', 'Votação', 'Jair Bolsonaro', 'Luiz Inácio Lula da Silva', 'Hacker', '2022']"
453,Vídeo mostra pessoas armadas celebrando vitória de Lula nas eleições de 2022,AFP Checamos,https://checamos.afp.com/doc.afp.com.32MN4N4,Falso,2022-11-02 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQ7bKTRbcSk6NDxXLjQxkQAfst0Xfdjlp7j2GXYW_KVk09z_lGl,"['Eleição', 'Luiz Inácio Lula da Silva', 'Eleições presidenciais brasileiras, 2022', 'Vídeo', '2022']"
454,Lula está inelegível para as eleições de 2022,AFP Checamos,https://checamos.afp.com/doc.afp.com.32E32AW,Falso,2022-07-08 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQvn1ODVjFy6DsDN_K3C0V5wcsYpN38_vrQd8Yi_eH4EYO0CUC_,"['Luiz Inácio Lula da Silva', 'Inelegibilidade', 'Eleição', '2022', 'Eleições presidenciais brasileiras, 2022']"
455,Vídeo mostra ribeirinhos chegando em Belém do Pará para votar em Lula no segundo turno das eleições 2022,AFP Checamos,https://checamos.afp.com/doc.afp.com.32ML72N,Falso,2022-11-01 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSDHATL9oXHAuZ9eL7vF5sHNuZimya7jBZjeUm7OmeT-Kmig_9I,"['Luiz Inácio Lula da Silva', 'Eleição', 'Votação', '2022', 'Vídeo', 'Ribeirinhos', 'Pará', 'Belém']"
456,O comício de Donald Trump estava lotado enquanto o de Joe Biden estava vazio.,AFP Checamos,https://checamos.afp.com/imagem-do-comicio-de-trump-e-de-2019-joe-biden-estava-realizando-um-discurso-fechado,Falso,2020-10-28 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTL7nrYwN_HvZYW1NJCs__91TVwTvpxTBXAnlpkz9BLqCkdnKU0,"['Joe Biden', 'Donald Trump', 'Eleição']"
457,"7,2 milhões de votos foram anulados pelas urnas nas eleições de 2018.",Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-72-milhoes-de-votos-foram-anulados-pelas-urnas-na-eleicao-de-2018/,Falso,2020-09-28 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSZmFjMp4lmxtppST3p2hqdZpzkhQJE0SiqjGVEkOTcLb_U0L8a,"['Votação', 'Eleição', 'Urna eleitoral', 'Eleições presidenciais brasileiras, 2018', '2018']"
458,Uma das propostas do programa eleitoral do PAN propõe que vítimas de violação sexual possam vir a perdoar os seus agressores.,Observador,https://observador.pt/factchecks/fact-check-pan-propoe-perdao-para-violadores-sexuais/,Errado,2019-09-20 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Vítima', 'Perdão', 'Eleição', 'Programa eleitoral', 'Violência sexual', 'Estupro']"
459,"Tuíte reproduz participação do comentarista Matthew Tyrmand no programa Tucker Carlson Tonight, da emissora Fox News, dos Estados Unidos. No vídeo, Tyrmand comenta os atos ao redor do Brasil que contestam, sem evidências, o resultado das eleições presidenciais, dizendo se tratar do “maior protesto democrático e possivelmente até da humanidade”.",Folha - UOL,https://www1.folha.uol.com.br/poder/2022/12/nao-e-possivel-afirmar-que-atos-antidemocraticos-contra-resultado-das-eleicoes-sao-o-maior-protesto-da-historia.shtml,Falso,2022-12-07 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQbCjZG9Inc4DwHw9jQoNWbNI-I2kTYlupGQWsUzh_hZj94ULY-,"['Eleição', 'Democracia', 'Presidente', 'Brasil', 'Eleições presidenciais', 'Estados Unidos', 'Comentarista', 'Tucker Carlson Tonight']"
460,"Aplicativo Pardal, da Justiça Eleitoral, proíbe denúncias contra o PT",Aos Fatos,https://www.aosfatos.org/noticias/pardal-tse-nao-impede-denuncias-contra-pt/,Falso,2022-10-28 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFai013XUuDsqg7nNt2cjxh_G8Gf26V27h2FHhqenJq0nzT8xy,"['Tribunal Superior Eleitoral', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Eleição', 'Denúncia']"
461,Por meio deste a Corte do Superior Tribunal Militar sob o comando e presidência do Generalissimo Luis Gomes Mattos declaram a invalidade das eleição presidenciais,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/04/carta-falsa-sobre-golpe-usa-nome-de-presidente-aposentado-do-stm.htm,Falso,2022-11-04 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQGvHem5Z2eZwgqUhCN3_Nu92ls5Xp8uHfzErgRhn9zu7egoB_z,"['Superior Tribunal Militar', 'Presidente', 'Eleição', 'Presidente do Brasil']"
462,Denúncia sobre 21 mil mortos em cadastro de eleitores da Pensilvânia prova fraude na votação nos EUA,Aos Fatos,https://www.aosfatos.org/noticias/denuncia-sobre-21-mil-mortos-em-cadastro-de-eleitores-da-pensilvania-nao-prova-fraude-na-votacao-nos-eua/,Falso,2020-11-09 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSp-IZswuArrUrRmMpL_7tdcOHNbFV8zaTxjG6KCTkp9GL5cBX5,"['Eleição', 'Votação', 'Estados Unidos', 'Morte', 'Fraude', 'Pensilvânia', 'Denúncia', 'Prova']"
463,"Amostragem ""pequena"" e resultados diferentes provam que pesquisas eleitorais não são confiáveis",AFP Checamos,https://checamos.afp.com/doc.afp.com.32AF6HE,Falso,2022-05-19 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQAHs8KVaxfxz5X4nxC0Gdf5UEOmpfj1WsAbWYBNZm6QgWfZ-N4,"['Eleição', 'Pesquisa', 'Amostra']"
464,Ataque hacker compromete segurança das eleições municipais de 2020.,AFP Checamos,https://checamos.afp.com/ataque-de-hackers-no-sistema-do-tse-nao-afeta-seguranca-da-eleicao-dizem-especialistas-e-barroso,Falso,2020-11-16 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT9DOI1gU9-w7I5Tr7X9zD-NFGav-k07vjJQrebv0xoT_I-MqdA,"['Eleição', 'Hacker', 'Eleições municipais no Brasil, 2020', 'Eleições municipais no Brasil', '2020']"
465,Ursal quer fraudar urnas na eleição brasileira,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/09/15/post-falso-diz-que-ursal-quer-fraudar-urnas-na-eleicao-brasileira.htm,Falso,2022-09-15 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSHNE2HHKvg6B8xTAlzze4DzUf1vBcQb0XkwmiHJ4fyFyh9-sjo,"['URSAL', 'Urna eleitoral', 'Eleição', 'Fraude', 'Brasil']"
466,Pesquisa da CNN mostra Bolsonaro com 31% das intenções de voto nas eleições de 2022 no Brasil,AFP Checamos,https://checamos.afp.com/doc.afp.com.328R4P2,Parcialmente verdadeiro,2022-04-22 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTz8TFkzmvWiJ8252dWJnBWwNUxXinFV-t0L7n1rIkGA_Lv6OeJ,"['Jair Bolsonaro', 'Eleição', 'CNN Brasil', 'Eleições presidenciais brasileiras, 2022', 'Votação', '2022', 'Eleições gerais brasileiras, 2022', 'Brasil', 'Pesquisa']"
467,Tuíte de Bolsonaro sobre conversa com as Forças Armadas após resultado das eleições,Aos Fatos,https://www.aosfatos.org/noticias/falso-tuite-bolsonaro-generais/,Falso,2022-11-01 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTx1EeEv-zVuzeqcU32K2YnuCUWJUdPWWHZaFGLkxN4WnFJqaBs,"['Jair Bolsonaro', 'Eleição', 'Forças armadas', 'Tweet']"
468,Ataque hacker ao TSE evidencia violação da segurança do sistema eleitoral.,Aos Fatos,https://www.aosfatos.org/noticias/ataque-hacker-ao-tse-nao-violou-seguranca-do-sistema-das-eleicoes/,Falso,2020-11-15 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS28DLcyFFutO_i12zgrnCqbST2bge3TG-1h9MJUC-FlRu9Vqvo,"['Tribunal Superior Eleitoral', 'Hacker', 'Eleição', 'Sistema eleitoral do Brasil']"
469,Urgentíssimo. Lula admite em vídeo vazado não ter sido eleito pelo povo em primeiro turno,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/04/13/post-distorce-fala-em-que-lula-admite-so-ter-vencido-eleicoes-em-2-turno.htm,Insustentável,2023-04-13 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSwQ77yvbZCS2i-2KcvWTrEgDHEN686H3qWPCtenf5TMBzwyzY1,"['Luiz Inácio Lula da Silva', 'Eleição', 'Vídeo', 'Povo']"
470,Imagem mostra comparação entre comício de Donald Trump e Joe Biden.,Aos Fatos,https://www.aosfatos.org/noticias/posts-usam-foto-pre-pandemia-para-sugerir-maior-adesao-comicios-de-trump/,Falso,2020-10-30 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT01y8tMs5uJKewbOF-jrSMkc_b-ftm8Msjw3w9m1uhiFV8bduz,"['Donald Trump', 'Eleição', 'Joe Biden', 'Imagem']"
471,"""Afinal eu continuo ainda hoje com a dúvida sobre a legalidade do Governo nascido do arranjo político feito pelo PS em 2014. Agora soube que o presidente da Assembleia da República tem de ser sempre o representante do partido mais votado, o que não aconteceu!""",Observador,https://observador.pt/factchecks/fact-check-presidente-da-assembleia-da-republica-tem-de-ser-sempre-representante-do-partido-mais-votado/,Errado,2022-02-16 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRmwyRgtQB5AOIdWaxo3TmQ8QwksKz6Zcc7lC8rr_I6fGE9p6q,"['Presidente da Assembleia da República de Portugal', 'Assembleia da República', 'Partido político', 'Política', 'Eleição', 'Presidente', 'Partido Socialista', 'Legalidade', '2014', 'Forma de governo']"
